i,j,x_m,y_m,temperature_K
57,36,0.359375,0.365000,304.995493
58,36,0.365625,0.365000,304.721366
59,36,0.371875,0.365000,304.454693
60,36,0.378125,0.365000,304.195043
61,36,0.384375,0.365000,303.942000
62,36,0.390625,0.365000,303.695157
63,36,0.396875,0.365000,303.454120
64,36,0.403125,0.365000,303.218505
65,36,0.409375,0.365000,302.987938
66,36,0.415625,0.365000,302.762053
67,36,0.421875,0.365000,302.540494
68,36,0.428125,0.365000,302.322910
69,36,0.434375,0.365000,302.108959
70,36,0.440625,0.365000,301.898305
71,36,0.446875,0.365000,301.690616
72,36,0.453125,0.365000,301.485567
73,36,0.459375,0.365000,301.282838
74,36,0.465625,0.365000,301.082110
75,36,0.471875,0.365000,300.883071
76,36,0.478125,0.365000,300.685409
77,36,0.484375,0.365000,300.488816
78,36,0.490625,0.365000,300.292985
79,36,0.496875,0.365000,300.097611
0,37,0.003125,0.375000,358.934739
1,37,0.009375,0.375000,356.809167
2,37,0.015625,0.375000,354.698297
3,37,0.021875,0.375000,352.611442
4,37,0.028125,0.375000,350.557224
5,37,0.034375,0.375000,348.543368
6,37,0.040625,0.375000,346.576566
7,37,0.046875,0.375000,344.662392
8,37,0.053125,0.375000,342.805287
9,37,0.059375,0.375000,341.008589
10,37,0.065625,0.375000,339.274602
11,37,0.071875,0.375000,337.604692
12,37,0.078125,0.375000,335.999407
13,37,0.084375,0.375000,334.458589
14,37,0.090625,0.375000,332.981497
15,37,0.096875,0.375000,331.566922
16,37,0.103125,0.375000,330.213285
17,37,0.109375,0.375000,328.918732
18,37,0.115625,0.375000,327.681214
19,37,0.121875,0.375000,326.498548
20,37,0.128125,0.375000,325.368479
21,37,0.134375,0.375000,324.288717
22,37,0.140625,0.375000,323.256979
23,37,0.146875,0.375000,322.271014
24,37,0.153125,0.375000,321.328618
25,37,0.159375,0.375000,320.427659
26,37,0.165625,0.375000,319.566079
27,37,0.171875,0.375000,318.741902
28,37,0.178125,0.375000,317.953243
29,37,0.184375,0.375000,317.198303
30,37,0.190625,0.375000,316.475372
31,37,0.196875,0.375000,315.782828
32,37,0.203125,0.375000,315.119131
33,37,0.209375,0.375000,314.482825
34,37,0.215625,0.375000,313.872531
35,37,0.221875,0.375000,313.286944
36,37,0.228125,0.375000,312.724830
37,37,0.234375,0.375000,312.185019
38,37,0.240625,0.375000,311.666407
39,37,0.246875,0.375000,311.167946
40,37,0.253125,0.375000,310.688642
41,37,0.259375,0.375000,310.227557
42,37,0.265625,0.375000,309.783795
43,37,0.271875,0.375000,309.356510
44,37,0.278125,0.375000,308.944895
45,37,0.284375,0.375000,308.548184
46,37,0.290625,0.375000,308.165646
47,37,0.296875,0.375000,307.796585
48,37,0.303125,0.375000,307.440336
49,37,0.309375,0.375000,307.096266
50,37,0.315625,0.375000,306.763767
51,37,0.321875,0.375000,306.442258
52,37,0.328125,0.375000,306.131184
53,37,0.334375,0.375000,305.830008
54,37,0.340625,0.375000,305.538219
55,37,0.346875,0.375000,305.255324
56,37,0.353125,0.375000,304.980846
57,37,0.359375,0.375000,304.714329
58,37,0.365625,0.375000,304.455330
59,37,0.371875,0.375000,304.203422
60,37,0.378125,0.375000,303.958192
61,37,0.384375,0.375000,303.719241
62,37,0.390625,0.375000,303.486180
63,37,0.396875,0.375000,303.258632
64,37,0.403125,0.375000,303.036230
65,37,0.409375,0.375000,302.818618
66,37,0.415625,0.375000,302.605448
67,37,0.421875,0.375000,302.396379
68,37,0.428125,0.375000,302.191079
69,37,0.434375,0.375000,301.989222
70,37,0.440625,0.375000,301.790489
71,37,0.446875,0.375000,301.594566
72,37,0.453125,0.375000,301.401143
73,37,0.459375,0.375000,301.209917
74,37,0.465625,0.375000,301.020587
75,37,0.471875,0.375000,300.832856
76,37,0.478125,0.375000,300.646429
77,37,0.484375,0.375000,300.461014
78,37,0.490625,0.375000,300.276320
79,37,0.496875,0.375000,300.092059
0,38,0.003125,0.385000,358.861376
1,38,0.009375,0.385000,356.590446
2,38,0.015625,0.385000,354.338245
3,38,0.021875,0.385000,352.116517
4,38,0.028125,0.385000,349.935965
5,38,0.034375,0.385000,347.805972
6,38,0.040625,0.385000,345.734414
7,38,0.046875,0.385000,343.727590
8,38,0.053125,0.385000,341.790234
9,38,0.059375,0.385000,339.925603
10,38,0.065625,0.385000,338.135615
11,38,0.071875,0.385000,336.421022
12,38,0.078125,0.385000,334.781588
13,38,0.084375,0.385000,333.216272
14,38,0.090625,0.385000,331.723400
15,38,0.096875,0.385000,330.300814
16,38,0.103125,0.385000,328.946013
17,38,0.109375,0.385000,327.656262
18,38,0.115625,0.385000,326.428683
19,38,0.121875,0.385000,325.260339
20,38,0.128125,0.385000,324.148282
21,38,0.134375,0.385000,323.089607
22,38,0.140625,0.385000,322.081480
23,38,0.146875,0.385000,321.121162
24,38,0.153125,0.385000,320.206026
25,38,0.159375,0.385000,319.333570
26,38,0.165625,0.385000,318.501414
27,38,0.171875,0.385000,317.707308
28,38,0.178125,0.385000,316.949131
29,38,0.184375,0.385000,316.224882
30,38,0.190625,0.385000,315.532683
31,38,0.196875,0.385000,314.870768
32,38,0.203125,0.385000,314.237479
33,38,0.209375,0.385000,313.631260
34,38,0.215625,0.385000,313.050653
35,38,0.221875,0.385000,312.494285
36,38,0.228125,0.385000,311.960871
37,38,0.234375,0.385000,311.449201
38,38,0.240625,0.385000,310.958137
39,38,0.246875,0.385000,310.486609
40,38,0.253125,0.385000,310.033610
41,38,0.259375,0.385000,309.598187
42,38,0.265625,0.385000,309.179445
43,38,0.271875,0.385000,308.776535
44,38,0.278125,0.385000,308.388654
45,38,0.284375,0.385000,308.015043
46,38,0.290625,0.385000,307.654980
47,38,0.296875,0.385000,307.307780
48,38,0.303125,0.385000,306.972794
49,38,0.309375,0.385000,306.649401
50,38,0.315625,0.385000,306.337010
51,38,0.321875,0.385000,306.035059
52,38,0.328125,0.385000,305.743007
53,38,0.334375,0.385000,305.460339
54,38,0.340625,0.385000,305.186561
55,38,0.346875,0.385000,304.921199
56,38,0.353125,0.385000,304.663798
57,38,0.359375,0.385000,304.413920
58,38,0.365625,0.385000,304.171141
59,38,0.371875,0.385000,303.935056
60,38,0.378125,0.385000,303.705271
61,38,0.384375,0.385000,303.481405
62,38,0.390625,0.385000,303.263091
63,38,0.396875,0.385000,303.049970
64,38,0.403125,0.385000,302.841695
65,38,0.409375,0.385000,302.637929
66,38,0.415625,0.385000,302.438343
67,38,0.421875,0.385000,302.242616
68,38,0.428125,0.385000,302.050433
69,38,0.434375,0.385000,301.861489
70,38,0.440625,0.385000,301.675481
71,38,0.446875,0.385000,301.492114
72,38,0.453125,0.385000,301.311097
73,38,0.459375,0.385000,301.132144
74,38,0.465625,0.385000,300.954973
75,38,0.471875,0.385000,300.779303
76,38,0.478125,0.385000,300.604858
77,38,0.484375,0.385000,300.431364
78,38,0.490625,0.385000,300.258548
79,38,0.496875,0.385000,300.086138
0,39,0.003125,0.395000,358.771836
1,39,0.009375,0.395000,356.323781
2,39,0.015625,0.395000,353.900184
3,39,0.021875,0.395000,351.516179
4,39,0.028125,0.395000,349.185279
5,39,0.034375,0.395000,346.918980
6,39,0.040625,0.395000,344.726544
7,39,0.046875,0.395000,342.614952
8,39,0.053125,0.395000,340.589006
9,39,0.059375,0.395000,338.651528
10,39,0.065625,0.395000,336.803619
11,39,0.071875,0.395000,335.044945
12,39,0.078125,0.395000,333.374027
13,39,0.084375,0.395000,331.788502
14,39,0.090625,0.395000,330.285368
15,39,0.096875,0.395000,328.861179
16,39,0.103125,0.395000,327.512218
17,39,0.109375,0.395000,326.234628
18,39,0.115625,0.395000,325.024516
19,39,0.121875,0.395000,323.878034
20,39,0.128125,0.395000,322.791431
21,39,0.134375,0.395000,321.761098
22,39,0.140625,0.395000,320.783590
23,39,0.146875,0.395000,319.855643
24,39,0.153125,0.395000,318.974180
25,39,0.159375,0.395000,318.136313
26,39,0.165625,0.395000,317.339341
27,39,0.171875,0.395000,316.580741
28,39,0.178125,0.395000,315.858162
29,39,0.184375,0.395000,315.169417
30,39,0.190625,0.395000,314.512470
31,39,0.196875,0.395000,313.885427
32,39,0.203125,0.395000,313.286528
33,39,0.209375,0.395000,312.714135
34,39,0.215625,0.395000,312.166722
35,39,0.221875,0.395000,311.642869
36,39,0.228125,0.395000,311.141251
37,39,0.234375,0.395000,310.660631
38,39,0.240625,0.395000,310.199856
39,39,0.246875,0.395000,309.757843
40,39,0.253125,0.395000,309.333581
41,39,0.259375,0.395000,308.926120
42,39,0.265625,0.395000,308.534568
43,39,0.271875,0.395000,308.158087
44,39,0.278125,0.395000,307.795886
45,39,0.284375,0.395000,307.447220
46,39,0.290625,0.395000,307.111384
47,39,0.296875,0.395000,306.787713
48,39,0.303125,0.395000,306.475576
49,39,0.309375,0.395000,306.174372
50,39,0.315625,0.395000,305.883533
51,39,0.321875,0.395000,305.602517
52,39,0.328125,0.395000,305.330808
53,39,0.334375,0.395000,305.067913
54,39,0.340625,0.395000,304.813360
55,39,0.346875,0.395000,304.566698
56,39,0.353125,0.395000,304.327495
57,39,0.359375,0.395000,304.095336
58,39,0.365625,0.395000,303.869820
59,39,0.371875,0.395000,303.650564
60,39,0.378125,0.395000,303.437197
61,39,0.384375,0.395000,303.229360
62,39,0.390625,0.395000,303.026707
63,39,0.396875,0.395000,302.828902
64,39,0.403125,0.395000,302.635619
65,39,0.409375,0.395000,302.446542
66,39,0.415625,0.395000,302.261362
67,39,0.421875,0.395000,302.079779
68,39,0.428125,0.395000,301.901500
69,39,0.434375,0.395000,301.726238
70,39,0.440625,0.395000,301.553712
71,39,0.446875,0.395000,301.383645
72,39,0.453125,0.395000,301.215768
73,39,0.459375,0.395000,301.049812
74,39,0.465625,0.395000,300.885514
75,39,0.471875,0.395000,300.722614
76,39,0.478125,0.395000,300.560855
77,39,0.484375,0.395000,300.399980
78,39,0.490625,0.395000,300.239736
79,39,0.496875,0.395000,300.079870
0,40,0.003125,0.405000,358.661114
1,40,0.009375,0.405000,355.994503
2,40,0.015625,0.405000,353.360770
3,40,0.021875,0.405000,350.779890
4,40,0.028125,0.405000,348.269214
5,40,0.034375,0.405000,345.842903
6,40,0.040625,0.405000,343.511713
7,40,0.046875,0.405000,341.283060
8,40,0.053125,0.405000,339.161302
9,40,0.059375,0.405000,337.148160
10,40,0.065625,0.405000,335.243181
11,40,0.071875,0.405000,333.444217
12,40,0.078125,0.405000,331.747858
13,40,0.084375,0.405000,330.149816
14,40,0.090625,0.405000,328.645237
15,40,0.096875,0.405000,327.228962
16,40,0.103125,0.405000,325.895715
17,40,0.109375,0.405000,324.640250
18,40,0.115625,0.405000,323.457460
19,40,0.121875,0.405000,322.342438
20,40,0.128125,0.405000,321.290531
21,40,0.134375,0.405000,320.297358
22,40,0.140625,0.405000,319.358826
23,40,0.146875,0.405000,318.471126
24,40,0.153125,0.405000,317.630728
25,40,0.159375,0.405000,316.834368
26,40,0.165625,0.405000,316.079037
27,40,0.171875,0.405000,315.361960
28,40,0.178125,0.405000,314.680582
29,40,0.184375,0.405000,314.032551
30,40,0.190625,0.405000,313.415703
31,40,0.196875,0.405000,312.828040
32,40,0.203125,0.405000,312.267726
33,40,0.209375,0.405000,311.733061
34,40,0.215625,0.405000,311.222480
35,40,0.221875,0.405000,310.734532
36,40,0.228125,0.405000,310.267875
37,40,0.234375,0.405000,309.821265
38,40,0.240625,0.405000,309.393544
39,40,0.246875,0.405000,308.983637
40,40,0.253125,0.405000,308.590544
41,40,0.259375,0.405000,308.213327
42,40,0.265625,0.405000,307.851113
43,40,0.271875,0.405000,307.503084
44,40,0.278125,0.405000,307.168471
45,40,0.284375,0.405000,306.846552
46,40,0.290625,0.405000,306.536650
47,40,0.296875,0.405000,306.238123
48,40,0.303125,0.405000,305.950367
49,40,0.309375,0.405000,305.672810
50,40,0.315625,0.405000,305.404910
51,40,0.321875,0.405000,305.146153
52,40,0.328125,0.405000,304.896048
53,40,0.334375,0.405000,304.654131
54,40,0.340625,0.405000,304.419958
55,40,0.346875,0.405000,304.193104
56,40,0.353125,0.405000,303.973162
57,40,0.359375,0.405000,303.759744
58,40,0.365625,0.405000,303.552476
59,40,0.371875,0.405000,303.350999
60,40,0.378125,0.405000,303.154967
61,40,0.384375,0.405000,302.964046
62,40,0.390625,0.405000,302.777913
63,40,0.396875,0.405000,302.596258
64,40,0.403125,0.405000,302.418777
65,40,0.409375,0.405000,302.245177
66,40,0.415625,0.405000,302.075173
67,40,0.421875,0.405000,301.908486
68,40,0.428125,0.405000,301.744845
69,40,0.434375,0.405000,301.583985
70,40,0.440625,0.405000,301.425646
71,40,0.446875,0.405000,301.269575
72,40,0.453125,0.405000,301.115519
73,40,0.459375,0.405000,300.963234
74,40,0.465625,0.405000,300.812477
75,40,0.471875,0.405000,300.663007
76,40,0.478125,0.405000,300.514587
77,40,0.484375,0.405000,300.366981
78,40,0.490625,0.405000,300.219957
79,40,0.496875,0.405000,300.073280
0,41,0.003125,0.415000,358.521817
1,41,0.009375,0.415000,355.581060
2,41,0.015625,0.415000,352.686052
3,41,0.021875,0.415000,349.863883
4,41,0.028125,0.415000,347.137171
5,41,0.034375,0.415000,344.523317
6,41,0.040625,0.415000,342.034390
7,41,0.046875,0.415000,339.677513
8,41,0.053125,0.415000,337.455545
9,41,0.059375,0.415000,335.367893
10,41,0.065625,0.415000,333.411346
11,41,0.071875,0.415000,331.580819
12,41,0.078125,0.415000,329.870000
13,41,0.084375,0.415000,328.271861
14,41,0.090625,0.415000,326.779052
15,41,0.096875,0.415000,325.384196
16,41,0.103125,0.415000,324.080088
17,41,0.109375,0.415000,322.859830
18,41,0.115625,0.415000,321.716915
19,41,0.121875,0.415000,320.645270
20,41,0.128125,0.415000,319.639271
21,41,0.134375,0.415000,318.693741
22,41,0.140625,0.415000,317.803935
23,41,0.146875,0.415000,316.965519
24,41,0.153125,0.415000,316.174539
25,41,0.159375,0.415000,315.427393
26,41,0.165625,0.415000,314.720804
27,41,0.171875,0.415000,314.051790
28,41,0.178125,0.415000,313.417634
29,41,0.184375,0.415000,312.815862
30,41,0.190625,0.415000,312.244220
31,41,0.196875,0.415000,311.700646
32,41,0.203125,0.415000,311.183260
33,41,0.209375,0.415000,310.690338
34,41,0.215625,0.415000,310.220299
35,41,0.221875,0.415000,309.771693
36,41,0.228125,0.415000,309.343184
37,41,0.234375,0.415000,308.933541
38,41,0.240625,0.415000,308.541629
39,41,0.246875,0.415000,308.166394
40,41,0.253125,0.415000,307.806862
41,41,0.259375,0.415000,307.462128
42,41,0.265625,0.415000,307.131348
43,41,0.271875,0.415000,306.813736
44,41,0.278125,0.415000,306.508558
45,41,0.284375,0.415000,306.215126
46,41,0.290625,0.415000,305.932796
47,41,0.296875,0.415000,305.660962
48,41,0.303125,0.415000,305.399052
49,41,0.309375,0.415000,305.146529
50,41,0.315625,0.415000,304.902885
51,41,0.321875,0.415000,304.667637
52,41,0.328125,0.415000,304.440330
53,41,0.334375,0.415000,304.220529
54,41,0.340625,0.415000,304.007822
55,41,0.346875,0.415000,303.801814
56,41,0.353125,0.415000,303.602130
57,41,0.359375,0.415000,303.408410
58,41,0.365625,0.415000,303.220309
59,41,0.371875,0.415000,303.037496
60,41,0.378125,0.415000,302.859653
61,41,0.384375,0.415000,302.686473
62,41,0.390625,0.415000,302.517660
63,41,0.396875,0.415000,302.352929
64,41,0.403125,0.415000,302.192001
65,41,0.409375,0.415000,302.034609
66,41,0.415625,0.415000,301.880492
67,41,0.421875,0.415000,301.729395
68,41,0.428125,0.415000,301.581071
69,41,0.434375,0.415000,301.435278
70,41,0.440625,0.415000,301.291779
71,41,0.446875,0.415000,301.150342
72,41,0.453125,0.415000,301.010740
73,41,0.459375,0.415000,300.872747
74,41,0.465625,0.415000,300.736144
75,41,0.471875,0.415000,300.600711
76,41,0.478125,0.415000,300.466233
77,41,0.484375,0.415000,300.332496
78,41,0.490625,0.415000,300.199287
79,41,0.496875,0.415000,300.066394
0,42,0.003125,0.425000,358.342556
1,42,0.009375,0.425000,355.050503
2,42,0.015625,0.425000,351.824867
3,42,0.021875,0.425000,348.703504
4,42,0.028125,0.425000,345.716215
5,42,0.034375,0.425000,342.883915
6,42,0.040625,0.425000,340.219018
7,42,0.046875,0.425000,337.726604
8,42,0.053125,0.425000,335.405935
9,42,0.059375,0.425000,333.252001
10,42,0.065625,0.425000,331.256898
11,42,0.071875,0.425000,329.410971
12,42,0.078125,0.425000,327.703685
13,42,0.084375,0.425000,326.124260
14,42,0.090625,0.425000,324.662109
15,42,0.096875,0.425000,323.307117
16,42,0.103125,0.425000,322.049805
17,42,0.109375,0.425000,320.881412
18,42,0.115625,0.425000,319.793922
19,42,0.121875,0.425000,318.780050
20,42,0.128125,0.425000,317.833211
21,42,0.134375,0.425000,316.947469
22,42,0.140625,0.425000,316.117489
23,42,0.146875,0.425000,315.338478
24,42,0.153125,0.425000,314.606134
25,42,0.159375,0.425000,313.916593
26,42,0.165625,0.425000,313.266383
27,42,0.171875,0.425000,312.652384
28,42,0.178125,0.425000,312.071783
29,42,0.184375,0.425000,311.522045
30,42,0.190625,0.425000,311.000880
31,42,0.196875,0.425000,310.506215
32,42,0.203125,0.425000,310.036169
33,42,0.209375,0.425000,309.589033
34,42,0.215625,0.425000,309.163252
35,42,0.221875,0.425000,308.757406
36,42,0.228125,0.425000,308.370196
37,42,0.234375,0.425000,308.000432
38,42,0.240625,0.425000,307.647020
39,42,0.246875,0.425000,307.308953
40,42,0.253125,0.425000,306.985302
41,42,0.259375,0.425000,306.675208
42,42,0.265625,0.425000,306.377874
43,42,0.271875,0.425000,306.092559
44,42,0.278125,0.425000,305.818577
45,42,0.284375,0.425000,305.555282
46,42,0.290625,0.425000,305.302076
47,42,0.296875,0.425000,305.058394
48,42,0.303125,0.425000,304.823708
49,42,0.309375,0.425000,304.597521
50,42,0.315625,0.425000,304.379365
51,42,0.321875,0.425000,304.168796
52,42,0.328125,0.425000,303.965397
53,42,0.334375,0.425000,303.768769
54,42,0.340625,0.425000,303.578535
55,42,0.346875,0.425000,303.394337
56,42,0.353125,0.425000,303.215831
57,42,0.359375,0.425000,303.042692
58,42,0.365625,0.425000,302.874606
59,42,0.371875,0.425000,302.711272
60,42,0.378125,0.425000,302.552403
61,42,0.384375,0.425000,302.397722
62,42,0.390625,0.425000,302.246961
63,42,0.396875,0.425000,302.099862
64,42,0.403125,0.425000,301.956175
65,42,0.409375,0.425000,301.815659
66,42,0.415625,0.425000,301.678079
67,42,0.421875,0.425000,301.543207
68,42,0.428125,0.425000,301.410819
69,42,0.434375,0.425000,301.280698
70,42,0.440625,0.425000,301.152633
71,42,0.446875,0.425000,301.026414
72,42,0.453125,0.425000,300.901839
73,42,0.459375,0.425000,300.778705
74,42,0.465625,0.425000,300.656814
75,42,0.471875,0.425000,300.535971
76,42,0.478125,0.425000,300.415984
77,42,0.484375,0.425000,300.296659
78,42,0.490625,0.425000,300.177806
79,42,0.496875,0.425000,300.059237
0,43,0.003125,0.435000,358.104835
1,43,0.009375,0.435000,354.349918
2,43,0.015625,0.435000,350.696745
3,43,0.021875,0.435000,347.199893
4,43,0.028125,0.435000,343.898488
5,43,0.034375,0.435000,340.815964
6,43,0.040625,0.435000,337.962090
7,43,0.046875,0.435000,335.336027
8,43,0.053125,0.435000,332.929488
9,43,0.059375,0.435000,330.729500
10,43,0.065625,0.435000,328.720561
11,43,0.071875,0.435000,326.886203
12,43,0.078125,0.435000,325.210044
13,43,0.084375,0.435000,323.676438
14,43,0.090625,0.435000,322.270841
15,43,0.096875,0.435000,320.979979
16,43,0.103125,0.435000,319.791890
17,43,0.109375,0.435000,318.695885
18,43,0.115625,0.435000,317.682467
19,43,0.121875,0.435000,316.743228
20,43,0.128125,0.435000,315.870741
21,43,0.134375,0.435000,315.058449
22,43,0.140625,0.435000,314.300563
23,43,0.146875,0.435000,313.591973
24,43,0.153125,0.435000,312.928155
25,43,0.159375,0.435000,312.305104
26,43,0.165625,0.435000,311.719266
27,43,0.171875,0.435000,311.167478
28,43,0.178125,0.435000,310.646923
29,43,0.184375,0.435000,310.155084
30,43,0.190625,0.435000,309.689704
31,43,0.196875,0.435000,309.248760
32,43,0.203125,0.435000,308.830427
33,43,0.209375,0.435000,308.433061
34,43,0.215625,0.435000,308.055173
35,43,0.221875,0.435000,307.695412
36,43,0.228125,0.435000,307.352548
37,43,0.234375,0.435000,307.025462
38,43,0.240625,0.435000,306.713128
39,43,0.246875,0.435000,306.414608
40,43,0.253125,0.435000,306.129038
41,43,0.259375,0.435000,305.855623
42,43,0.265625,0.435000,305.593629
43,43,0.271875,0.435000,305.342376
44,43,0.278125,0.435000,305.101234
45,43,0.284375,0.435000,304.869615
46,43,0.290625,0.435000,304.646973
47,43,0.296875,0.435000,304.432797
48,43,0.303125,0.435000,304.226608
49,43,0.309375,0.435000,304.027957
50,43,0.315625,0.435000,303.836422
51,43,0.321875,0.435000,303.651604
52,43,0.328125,0.435000,303.473129
53,43,0.334375,0.435000,303.300640
54,43,0.340625,0.435000,303.133799
55,43,0.346875,0.435000,302.972287
56,43,0.353125,0.435000,302.815797
57,43,0.359375,0.435000,302.664040
58,43,0.365625,0.435000,302.516736
59,43,0.371875,0.435000,302.373619
60,43,0.378125,0.435000,302.234434
61,43,0.384375,0.435000,302.098936
62,43,0.390625,0.435000,301.966887
63,43,0.396875,0.435000,301.838060
64,43,0.403125,0.435000,301.712233
65,43,0.409375,0.435000,301.589195
66,43,0.415625,0.435000,301.468737
67,43,0.421875,0.435000,301.350658
68,43,0.428125,0.435000,301.234762
69,43,0.434375,0.435000,301.120858
70,43,0.440625,0.435000,301.008759
71,43,0.446875,0.435000,300.898282
72,43,0.453125,0.435000,300.789248
73,43,0.459375,0.435000,300.681479
74,43,0.465625,0.435000,300.574801
75,43,0.471875,0.435000,300.469044
76,43,0.478125,0.435000,300.364037
77,43,0.484375,0.435000,300.259612
78,43,0.490625,0.435000,300.155601
79,43,0.496875,0.435000,300.051840
0,44,0.003125,0.445000,357.776460
1,44,0.009375,0.445000,353.388865
2,44,0.015625,0.445000,349.168445
3,44,0.021875,0.445000,345.195935
4,44,0.028125,0.445000,341.520427
5,44,0.034375,0.445000,338.162671
6,44,0.040625,0.445000,335.121967
7,44,0.046875,0.445000,332.383465
8,44,0.053125,0.445000,329.924272
9,44,0.059375,0.445000,327.717915
10,44,0.065625,0.445000,325.737295
11,44,0.071875,0.445000,323.956447
12,44,0.078125,0.445000,322.351468
13,44,0.084375,0.445000,320.900913
14,44,0.090625,0.445000,319.585850
15,44,0.096875,0.445000,318.389743
16,44,0.103125,0.445000,317.298242
17,44,0.109375,0.445000,316.298937
18,44,0.115625,0.445000,315.381114
19,44,0.121875,0.445000,314.535523
20,44,0.128125,0.445000,313.754173
21,44,0.134375,0.445000,313.030147
22,44,0.140625,0.445000,312.357445
23,44,0.146875,0.445000,311.730850
24,44,0.153125,0.445000,311.145813
25,44,0.159375,0.445000,310.598353
26,44,0.165625,0.445000,310.084979
27,44,0.171875,0.445000,309.602618
28,44,0.178125,0.445000,309.148555
29,44,0.184375,0.445000,308.720386
30,44,0.190625,0.445000,308.315976
31,44,0.196875,0.445000,307.933419
32,44,0.203125,0.445000,307.571013
33,44,0.209375,0.445000,307.227229
34,44,0.215625,0.445000,306.900691
35,44,0.221875,0.445000,306.590160
36,44,0.228125,0.445000,306.294512
37,44,0.234375,0.445000,306.012727
38,44,0.240625,0.445000,305.743876
39,44,0.246875,0.445000,305.487112
40,44,0.253125,0.445000,305.241659
41,44,0.259375,0.445000,305.006803
42,44,0.265625,0.445000,304.781889
43,44,0.271875,0.445000,304.566312
44,44,0.278125,0.445000,304.359512
45,44,0.284375,0.445000,304.160969
46,44,0.290625,0.445000,303.970199
47,44,0.296875,0.445000,303.786753
48,44,0.303125,0.445000,303.610211
49,44,0.309375,0.445000,303.440177
50,44,0.315625,0.445000,303.276282
51,44,0.321875,0.445000,303.118179
52,44,0.328125,0.445000,302.965538
53,44,0.334375,0.445000,302.818051
54,44,0.340625,0.445000,302.675424
55,44,0.346875,0.445000,302.537379
56,44,0.353125,0.445000,302.403650
57,44,0.359375,0.445000,302.273987
58,44,0.365625,0.445000,302.148147
59,44,0.371875,0.445000,302.025902
60,44,0.378125,0.445000,301.907030
61,44,0.384375,0.445000,301.791319
62,44,0.390625,0.445000,301.678567
63,44,0.396875,0.445000,301.568575
64,44,0.403125,0.445000,301.461156
65,44,0.409375,0.445000,301.356125
66,44,0.415625,0.445000,301.253304
67,44,0.421875,0.445000,301.152521
68,44,0.428125,0.445000,301.053607
69,44,0.434375,0.445000,300.956398
70,44,0.440625,0.445000,300.860734
71,44,0.446875,0.445000,300.766458
72,44,0.453125,0.445000,300.673417
73,44,0.459375,0.445000,300.581458
74,44,0.465625,0.445000,300.490434
75,44,0.471875,0.445000,300.400196
76,44,0.478125,0.445000,300.310601
77,44,0.484375,0.445000,300.221503
78,44,0.490625,0.445000,300.132760
79,44,0.496875,0.445000,300.044230
0,45,0.003125,0.455000,357.295805
1,45,0.009375,0.455000,351.999847
2,45,0.015625,0.455000,347.005491
3,45,0.021875,0.455000,342.431654
4,45,0.028125,0.455000,338.328924
5,45,0.034375,0.455000,334.697721
6,45,0.040625,0.455000,331.508206
7,45,0.046875,0.455000,328.715877
8,45,0.053125,0.455000,326.271793
9,45,0.059375,0.455000,324.128444
10,45,0.065625,0.455000,322.242616
11,45,0.071875,0.455000,320.576463
12,45,0.078125,0.455000,319.097570
13,45,0.084375,0.455000,317.778530
14,45,0.090625,0.455000,316.596332
15,45,0.096875,0.455000,315.531718
16,45,0.103125,0.455000,314.568573
17,45,0.109375,0.455000,313.693396
18,45,0.115625,0.455000,312.894846
19,45,0.121875,0.455000,312.163362
20,45,0.128125,0.455000,311.490857
21,45,0.134375,0.455000,310.870456
22,45,0.140625,0.455000,310.296293
23,45,0.146875,0.455000,309.763342
24,45,0.153125,0.455000,309.267273
25,45,0.159375,0.455000,308.804343
26,45,0.165625,0.455000,308.371302
27,45,0.171875,0.455000,307.965314
28,45,0.178125,0.455000,307.583897
29,45,0.184375,0.455000,307.224869
30,45,0.190625,0.455000,306.886304
31,45,0.196875,0.455000,306.566496
32,45,0.203125,0.455000,306.263927
33,45,0.209375,0.455000,305.977244
34,45,0.215625,0.455000,305.705235
35,45,0.221875,0.455000,305.446810
36,45,0.228125,0.455000,305.200988
37,45,0.234375,0.455000,304.966881
38,45,0.240625,0.455000,304.743683
39,45,0.246875,0.455000,304.530662
40,45,0.253125,0.455000,304.327149
41,45,0.259375,0.455000,304.132532
42,45,0.265625,0.455000,303.946248
43,45,0.271875,0.455000,303.767781
44,45,0.278125,0.455000,303.596653
45,45,0.284375,0.455000,303.432422
46,45,0.290625,0.455000,303.274678
47,45,0.296875,0.455000,303.123040
48,45,0.303125,0.455000,302.977152
49,45,0.309375,0.455000,302.836682
50,45,0.315625,0.455000,302.701318
51,45,0.321875,0.455000,302.570768
52,45,0.328125,0.455000,302.444756
53,45,0.334375,0.455000,302.323022
54,45,0.340625,0.455000,302.205322
55,45,0.346875,0.455000,302.091421
56,45,0.353125,0.455000,301.981099
57,45,0.359375,0.455000,301.874145
58,45,0.365625,0.455000,301.770359
59,45,0.371875,0.455000,301.669549
60,45,0.378125,0.455000,301.571532
61,45,0.384375,0.455000,301.476131
62,45,0.390625,0.455000,301.383178
63,45,0.396875,0.455000,301.292508
64,45,0.403125,0.455000,301.203965
65,45,0.409375,0.455000,301.117397
66,45,0.415625,0.455000,301.032656
67,45,0.421875,0.455000,300.949599
68,45,0.428125,0.455000,300.868086
69,45,0.434375,0.455000,300.787982
70,45,0.440625,0.455000,300.709155
71,45,0.446875,0.455000,300.631475
